2022-01-04,S005,P0153,148,78,91
2022-01-04,S005,P0159,123,104,119
2022-01-04,S005,P0166,156,94,96
2022-01-04,S005,P0171,177,119,108
2022-01-04,S005,P0175,99,75,69
2022-01-04,S005,P0178,154,113,109
2022-01-04,S005,P0183,153,110,113
2022-01-04,S005,P0187,170,152,165
2022-01-05,S001,P0016,186,128,106
2022-01-05,S001,P0017,119,118,108
2022-01-05,S001,P0031,88,106,86
2022-01-05,S001,P0046,179,104,114
2022-01-05,S001,P0057,182,147,149
2022-01-05,S001,P0061,243,177,168
2022-01-05,S001,P0066,180,111,100
2022-01-05,S001,P0067,229,127,141
2022-01-05,S001,P0068,109,99,96
2022-01-05,S001,P0069,206,190,173
2022-01-05,S001,P0070,98,93,95
2022-01-05,S001,P0079,173,86,98
2022-01-05,S001,P0083,149,69,78
2022-01-05,S001,P0085,98,44,35
2022-01-05,S001,P0094,112,100,112
2022-01-05,S001,P0096,143,115,135
2022-01-05,S001,P0116,101,67,62
2022-01-05,S001,P0125,156,136,112
2022-01-05,S001,P0126,230,146,156
2022-01-05,S001,P0129,149,85,95
2022-01-05,S001,P0133,144,91,82
2022-01-05,S001,P0149,132,94,93
2022-01-05,S001,P0153,182,122,119
2022-01-05,S001,P0159,173,177,142
2022-01-05,S001,P0166,110,89,103
2022-01-05,S001,P0171,107,86,69
2022-01-05,S001,P0175,114,60,62
2022-01-05,S001,P0178,117,27,26
2022-01-05,S001,P0183,202,120,131
2022-01-05,S001,P0187,268,159,183
2022-01-05,S002,P0016,157,141,126
2022-01-05,S002,P0017,79,50,51
2022-01-05,S002,P0031,169,133,144
2022-01-05,S002,P0046,160,102,83
2022-01-05,S002,P0057,97,78,69
2022-01-05,S002,P0061,242,175,205
2022-01-05,S002,P0066,162,85,72
2022-01-05,S002,P0067,145,122,105
2022-01-05,S002,P0068,145,72,60
2022-01-05,S002,P0069,113,70,80
2022-01-05,S002,P0070,134,104,85
2022-01-05,S002,P0079,191,99,115
2022-01-05,S002,P0083,156,79,80
2022-01-05,S002,P0085,202,118,107
2022-01-05,S002,P0094,159,121,102
2022-01-05,S002,P0096,114,75,68
2022-01-05,S002,P0116,97,57,52
2022-01-05,S002,P0125,296,183,213
2022-01-05,S002,P0126,174,140,160
2022-01-05,S002,P0129,159,105,108
2022-01-05,S002,P0133,216,142,121
2022-01-05,S002,P0149,149,124,141
2022-01-05,S002,P0153,182,77,87
2022-01-05,S002,P0159,131,123,119
2022-01-05,S002,P0166,107,64,62
2022-01-05,S002,P0171,136,90,72
2022-01-05,S002,P0175,145,71,72
2022-01-05,S002,P0178,232,187,186
2022-01-05,S002,P0183,145,116,130
2022-01-05,S002,P0187,101,109,100
2022-01-05,S003,P0016,263,151,179
2022-01-05,S003,P0017,94,46,45
2022-01-05,S003,P0031,99,64,64
2022-01-05,S003,P0046,207,120,143
2022-01-05,S003,P0057,104,117,103
2022-01-05,S003,P0061,118,120,100
2022-01-05,S003,P0066,139,47,48
2022-01-05,S003,P0067,64,49,54
2022-01-05,S003,P0068,100,115,100
2022-01-05,S003,P0069,223,158,128
2022-01-05,S003,P0070,107,81,82
2022-01-05,S003,P0079,58,62,50
2022-01-05,S003,P0083,164,77,84
2022-01-05,S003,P0085,177,141,144
2022-01-05,S003,P0094,176,118,134
2022-01-05,S003,P0096,140,53,51
2022-01-05,S003,P0116,203,114,111
2022-01-05,S003,P0125,203,127,107
2022-01-05,S003,P0126,137,88,96
2022-01-05,S003,P0129,69,40,44
2022-01-05,S003,P0133,183,90,86
2022-01-05,S003,P0149,243,174,149
2022-01-05,S003,P0153,135,67,63
2022-01-05,S003,P0159,156,120,111
2022-01-05,S003,P0166,105,107,86
2022-01-05,S003,P0171,144,64,66
2022-01-05,S003,P0175,50,43,48
2022-01-05,S003,P0178,160,103,112
2022-01-05,S003,P0183,185,126,111
2022-01-05,S003,P0187,190,137,116
2022-01-05,S004,P0016,97,105,93
2022-01-05,S004,P0017,152,116,137
2022-01-05,S004,P0031,140,67,63
2022-01-05,S004,P0046,198,103,115
2022-01-05,S004,P0057,158,121,122
2022-01-05,S004,P0061,87,89,82
2022-01-05,S004,P0066,85,97,81
2022-01-05,S004,P0067,142,102,88
2022-01-05,S004,P0068,140,63,53
2022-01-05,S004,P0069,232,139,154
